id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude
zu2y1TaKpnWeJbLJtQ6_mA,caché-bistro-mendoza,Caché Bistro,,False,https://www.yelp.com/biz/cach%C3%A9-bistro-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,"{'latitude': -32.8903503417969, 'longitude': -68.8433227539062}",[],,"{'address1': 'Gral. Espejo 529', 'address2': None, 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Gral. Espejo 529', 'M5500 Mendoza', 'Argentina']}",+542613400065,+54 261 340-0065,143.44314819444298,-32.8895,-68.846
7OJb6fjm5VIW835l0OwIcg,santa-y-pecador-mendoza,Santa y Pecador,https://s3-media1.fl.yelpcdn.com/bphoto/xFm9a4z5c1C-jrnyMubhqw/o.jpg,False,https://www.yelp.com/biz/santa-y-pecador-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8890681, 'longitude': -68.8486333}",[],,"{'address1': 'Av. Sarmiento 716', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 716', 'M5500 Mendoza', 'Argentina']}",+542615500588,+54 261 550-0588,248.6797276984584,-32.8895,-68.846
oj2czM_UKY3C83w-hf7xEQ,oregano-san-nicolas,Oregano,https://s3-media1.fl.yelpcdn.com/bphoto/Oe-Klhq95hIBx3UsO6o5rA/o.jpg,False,https://www.yelp.com/biz/oregano-san-nicolas?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': -32.889843, 'longitude': -68.84989}",[],$$$,"{'address1': 'Rivadavia 789', 'address2': '', 'address3': None, 'city': 'San Nicolas', 'zip_code': 'M5500BZH', 'country': 'AR', 'state': 'M', 'display_address': ['Rivadavia 789', 'M5500BZH San Nicolas', 'Argentina']}",+542614250614,+54 261 425-0614,365.2150117520054,-32.8895,-68.846
89PAcx6H-6Km-vz8SRFpuw,maría-antonieta-mendoza,María Antonieta,https://s3-media2.fl.yelpcdn.com/bphoto/VOgitvXT0CEog4gQ9pBHvw/o.jpg,False,https://www.yelp.com/biz/mar%C3%ADa-antonieta-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,63,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': -32.888996, 'longitude': -68.849546}",[],$$$,"{'address1': 'Av. Belgrano 1069', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500FIU', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Belgrano 1069', 'M5500FIU Mendoza', 'Argentina']}",+542614204322,+54 261 420-4322,335.80896828548117,-32.8895,-68.846
IdrsSss_pfsD_ajD0nD74w,burgery-mendoza,Burgery,https://s3-media3.fl.yelpcdn.com/bphoto/QA0SYiLE69h_dOahb60_bw/o.jpg,False,https://www.yelp.com/biz/burgery-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,17,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': -32.8925326534299, 'longitude': -68.8533899469612}",[],$$,"{'address1': 'Aristides Villanueva 209', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Aristides Villanueva 209', '5500 Mendoza', 'Argentina']}",+542614299002,+54 261 429-9002,767.9985489519019,-32.8895,-68.846
_5mSvTMjvWN7HuxlU5lzhg,azafran-mendoza,Azafran,https://s3-media1.fl.yelpcdn.com/bphoto/BfgqW6LCfHOe2bZlehmxHQ/o.jpg,False,https://www.yelp.com/biz/azafran-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,66,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': -32.8888142016682, 'longitude': -68.8491076061296}",[],$$$$,"{'address1': 'Av. Sarmiento 765', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 765', '5500 Mendoza', 'Argentina']}",+542614294200,+54 261 429-4200,300.0189870434658,-32.8895,-68.846
VWEEamnBBA1GCQMatO1jNQ,el-ceibo-mendoza,El Ceibo,https://s3-media4.fl.yelpcdn.com/bphoto/xQE0l0PilPZmMaiNPxShCQ/o.jpg,False,https://www.yelp.com/biz/el-ceibo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.0,"{'latitude': -32.8917506977832, 'longitude': -68.8476940244436}",[],,"{'address1': '25 de Mayo 871', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['25 de Mayo 871', 'M5500 Mendoza', 'Argentina']}",+542614202992,+54 261 420-2992,296.0604202083705,-32.8895,-68.846
fBh2wa6E7UcCEMZE-n0W3g,francesco-ristorante-mendoza-2,Francesco Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/YbrSLEaEvNII_jytJC46-g/o.jpg,False,https://www.yelp.com/biz/francesco-ristorante-mendoza-2?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,6,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': -32.887627, 'longitude': -68.845342}",[],,"{'address1': 'Chile 1268', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Chile 1268', 'M5500 Mendoza', 'Argentina']}",+542614253912,+54 261 425-3912,217.14129556445226,-32.8895,-68.846
FZ9I0-Y_FQd7JBU0bPDH-w,william-brown-mendoza,William Brown,https://s3-media3.fl.yelpcdn.com/bphoto/Zx7dzOpUbEyLttuY3WOLHA/o.jpg,False,https://www.yelp.com/biz/william-brown-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,8,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,"{'latitude': -32.8815689, 'longitude': -68.8391037}",[],$$,"{'address1': 'Av. Villanueva Aristides 301', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Villanueva Aristides 301', 'M5500 Mendoza', 'Argentina']}",,,876.7708360043883,-32.8895,-68.846
I3yljXkYDFRAZ3TuObhC5w,la-barra-mendoza,La Barra,https://s3-media3.fl.yelpcdn.com/bphoto/gVwVZO9WKjBH1TopZ9CIqg/o.jpg,False,https://www.yelp.com/biz/la-barra-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8898057430266, 'longitude': -68.8501988335182}",[],$$$,"{'address1': 'Av.  Belgrano 1086', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Av.  Belgrano 1086', 'Mendoza', 'Argentina']}",+541156541950,+54 11 5654-1950,1157.6634576344518,-32.897942,-68.842463
p_nchEuqalCPSzYjR2QCJg,cordillera-vinos-y-fuegos-mendoza-2,Cordillera Vinos y Fuegos,https://s3-media1.fl.yelpcdn.com/bphoto/5zuotZ-_06Gcor31YTmsRA/o.jpg,False,https://www.yelp.com/biz/cordillera-vinos-y-fuegos-mendoza-2?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,13,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.5,"{'latitude': -32.8895176468452, 'longitude': -68.8501069515121}",[],$$$,"{'address1': 'Belgrano 1028', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'C', 'display_address': ['Belgrano 1028', '5500 Mendoza', 'Argentina']}",+542614239704,+54 261 423-9704,1177.6493303720622,-32.897942,-68.842463
w4Mt3rz9-pcSKMYcnAeqrg,silla-14-mendoza,Silla 14,https://s3-media2.fl.yelpcdn.com/bphoto/hkIT9VE7aJngm2o02_kVnw/o.jpg,False,https://www.yelp.com/biz/silla-14-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,8,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.5,"{'latitude': -32.8923837459877, 'longitude': -68.8487298444058}",[],$$,"{'address1': 'San Lorenzo 656', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['San Lorenzo 656', 'M5500 Mendoza', 'Argentina']}",+542614238837,+54 261 423-8837,851.0827598914088,-32.897942,-68.842463
HmzG3jM8bPtsfApCZimzMA,fuente-y-fonda-mendoza,Fuente y Fonda,https://s3-media2.fl.yelpcdn.com/bphoto/aBDS_hofa0H7OHynfn2wqg/o.jpg,False,https://www.yelp.com/biz/fuente-y-fonda-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,24,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': -32.8910484, 'longitude': -68.8485107}",[],$$$,"{'address1': 'Montevideo 675', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Montevideo 675', '5500 Mendoza', 'Argentina']}",+542614298833,+54 261 429-8833,952.6606012682925,-32.897942,-68.842463
QrgqBZRhbx5kNJ2hDoDGrQ,josefina-mendoza,Josefina,https://s3-media4.fl.yelpcdn.com/bphoto/sPX69WoJRVcRMoMIBy-sMg/o.jpg,False,https://www.yelp.com/biz/josefina-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,21,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': -32.8928140329068, 'longitude': -68.8523667678237}",[],$$,"{'address1': 'Av. Villanueva Aristides 165', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Villanueva Aristides 165', 'M5500 Mendoza', 'Argentina']}",+542614233531,+54 261 423-3531,1086.3518518712287,-32.897942,-68.842463
-yzED6Kh2g0SGJFHwre_DA,nadia-o-f-mendoza,Nadia O.f.,,False,https://www.yelp.com/biz/nadia-o-f-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': -32.8916206, 'longitude': -68.8463669}",[],$$$,"{'address1': 'Chile 894 Esq Montevideo', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Chile 894 Esq Montevideo', 'Mendoza', 'Argentina']}",+542614253239,+54 261 425-3239,776.2477723067897,-32.897942,-68.842463
7OJb6fjm5VIW835l0OwIcg,santa-y-pecador-mendoza,Santa y Pecador,https://s3-media1.fl.yelpcdn.com/bphoto/xFm9a4z5c1C-jrnyMubhqw/o.jpg,False,https://www.yelp.com/biz/santa-y-pecador-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8890681, 'longitude': -68.8486333}",[],,"{'address1': 'Av. Sarmiento 716', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 716', 'M5500 Mendoza', 'Argentina']}",+542615500588,+54 261 550-0588,1134.8836046705137,-32.897942,-68.842463
oj2czM_UKY3C83w-hf7xEQ,oregano-san-nicolas,Oregano,https://s3-media1.fl.yelpcdn.com/bphoto/Oe-Klhq95hIBx3UsO6o5rA/o.jpg,False,https://www.yelp.com/biz/oregano-san-nicolas?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': -32.889843, 'longitude': -68.84989}",[],$$$,"{'address1': 'Rivadavia 789', 'address2': '', 'address3': None, 'city': 'San Nicolas', 'zip_code': 'M5500BZH', 'country': 'AR', 'state': 'M', 'display_address': ['Rivadavia 789', 'M5500BZH San Nicolas', 'Argentina']}",+542614250614,+54 261 425-0614,1136.6103753225702,-32.897942,-68.842463
89PAcx6H-6Km-vz8SRFpuw,maría-antonieta-mendoza,María Antonieta,https://s3-media2.fl.yelpcdn.com/bphoto/VOgitvXT0CEog4gQ9pBHvw/o.jpg,False,https://www.yelp.com/biz/mar%C3%ADa-antonieta-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,63,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': -32.888996, 'longitude': -68.849546}",[],$$$,"{'address1': 'Av. Belgrano 1069', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500FIU', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Belgrano 1069', 'M5500FIU Mendoza', 'Argentina']}",+542614204322,+54 261 420-4322,1194.5203261210268,-32.897942,-68.842463
VWEEamnBBA1GCQMatO1jNQ,el-ceibo-mendoza,El Ceibo,https://s3-media4.fl.yelpcdn.com/bphoto/xQE0l0PilPZmMaiNPxShCQ/o.jpg,False,https://www.yelp.com/biz/el-ceibo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.0,"{'latitude': -32.8917506977832, 'longitude': -68.8476940244436}",[],,"{'address1': '25 de Mayo 871', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['25 de Mayo 871', 'M5500 Mendoza', 'Argentina']}",+542614202992,+54 261 420-2992,844.0906192207536,-32.897942,-68.842463
x6G8j9XMgMNUB-yVjgS1DQ,govinda-mendoza,Govinda,https://s3-media2.fl.yelpcdn.com/bphoto/7XsHcjWGFjBQa_R2XShAfQ/o.jpg,False,https://www.yelp.com/biz/govinda-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': -32.8940737, 'longitude': -68.8460425}",[],$,"{'address1': 'Av. Colón 424', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Colón 424', 'M5500 Mendoza', 'Argentina']}",+542614293075,+54 261 429-3075,546.0193338357836,-32.897942,-68.842463
w-wRMBN7csawIvwVbQgbiA,burger-social-club-no-title,Burger Social Club,https://s3-media1.fl.yelpcdn.com/bphoto/LyUj1OPQ4Qy-u0mwd_Suew/o.jpg,False,https://www.yelp.com/biz/burger-social-club-no-title?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': -34.21997, 'longitude': -67.91111}",[],,"{'address1': 'Avenida Arístides Villanueva 180', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Avenida Arístides Villanueva 180', 'M5500 Mendoza', 'Argentina']}",+542614571393,+54 261 457-1393,1095.4911703260957,-32.897942,-68.842463
Q-DWTKAh0_j-BaLG9ddpEA,café-plazoleta-mendoza,Café Plazoleta,,False,https://www.yelp.com/biz/caf%C3%A9-plazoleta-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.9038044597152, 'longitude': -68.8429032638669}",[],,"{'address1': 'Av. San Martín 10', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. San Martín 10', 'M5500 Mendoza', 'Argentina']}",+542614582070,+54 261 458-2070,653.1696279560565,-32.897942,-68.842463
fXHWggnlbaiYjWXOV9_R5A,tasca-de-la-plaza-mendoza,Tasca de La Plaza,,False,https://www.yelp.com/biz/tasca-de-la-plaza-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8924168721143, 'longitude': -68.8415813789797}",[],,"{'address1': 'Montevideo 117', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Montevideo 117', 'M5500 Mendoza', 'Argentina']}",+542614231403,+54 261 423-1403,619.8552600592838,-32.897942,-68.842463
niuW6e3jupY2k8TN156mHQ,cielito-lindo-mendoza,Cielito Lindo,https://s3-media1.fl.yelpcdn.com/bphoto/3tCJrAZ8LYOzN0AgFhw0nQ/o.jpg,False,https://www.yelp.com/biz/cielito-lindo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -32.903758, 'longitude': -68.84556}",[],,"{'address1': 'H Yrigoyen 197', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': None, 'country': 'AR', 'state': 'M', 'display_address': ['H Yrigoyen 197', 'Mendoza', 'Argentina']}",+542614244383,+54 261 424-4383,708.4016664008167,-32.897942,-68.842463
rlGmh7yOkQO-cAO2NHwnLg,havanna-mendoza,Havanna,https://s3-media3.fl.yelpcdn.com/bphoto/1_pu066M75E2AMnl8w_Z1w/o.jpg,False,https://www.yelp.com/biz/havanna-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': -32.8906708, 'longitude': -68.8402328}",[],$,"{'address1': 'Paseo Sarmiento 68', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Paseo Sarmiento 68', 'Mendoza', 'Argentina']}",+542614381200,+54 261 438-1200,826.7083090147137,-32.897942,-68.842463
8ix94vLZ4deM6K2nZpWESw,patricias-mendoza,Patricias,https://s3-media3.fl.yelpcdn.com/bphoto/F25n5Ifk8czPgfhJVvyfXA/o.jpg,False,https://www.yelp.com/biz/patricias-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': -32.8923012, 'longitude': -68.843955}",[],,"{'address1': 'Patricias Mendocinas 886', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Patricias Mendocinas 886', '5500 Mendoza', 'Argentina']}",+5492616540223,+54 9 261 654-0223,647.2129846686903,-32.897942,-68.842463
7fqTANqQdxY4HJuSP3JLpQ,la-lucia-mendoza,La Lucia,https://s3-media3.fl.yelpcdn.com/bphoto/3X9k0KsiMNzrLIiV4VAZxQ/o.jpg,False,https://www.yelp.com/biz/la-lucia-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,21,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -32.8891343942324, 'longitude': -68.8477322459221}",[],$$,"{'address1': 'Av. Belgrano 1001-1099', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Belgrano 1001-1099', 'Mendoza', 'Argentina']}",,,1095.9882289476343,-32.897942,-68.842463
TE04zf64EgHAcfSNGef-6g,los-inmigrantes-mendoza,Los Inmigrantes,https://s3-media4.fl.yelpcdn.com/bphoto/eqcZZW_B6y5t2RIxu2rqNQ/o.jpg,False,https://www.yelp.com/biz/los-inmigrantes-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': -32.889935, 'longitude': -68.8390325}",[],,"{'address1': 'Av. San Martín 1173', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. San Martín 1173', 'M5500 Mendoza', 'Argentina']}",+541104340206,+54 11 0434-0206,135.82399746366298,-32.897942,-68.842463
zft1Y5xFQq2N1ybgMhzFhQ,don-claudio-mendoza,Don Claudio,https://s3-media3.fl.yelpcdn.com/bphoto/RcLBapSR3E32m3evT7jyYQ/o.jpg,False,https://www.yelp.com/biz/don-claudio-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': -32.8924068633653, 'longitude': -68.8512979510546}",[],,"{'address1': 'Tiburcio Benegas 744', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Tiburcio Benegas 744', 'M5500 Mendoza', 'Argentina']}",+542614238784,+54 261 423-8784,1029.200644539533,-32.897942,-68.842463
fcvhJregTFXS_XCAfVWQ9Q,don-mario-mendoza,Don Mario,https://s3-media3.fl.yelpcdn.com/bphoto/ZtaCwgjf5XYsRUh3htfXyg/o.jpg,False,https://www.yelp.com/biz/don-mario-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,16,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': -32.898272, 'longitude': -68.820265}",[],,"{'address1': '25 de Mayo 1324', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['25 de Mayo 1324', 'M5500 Mendoza', 'Argentina']}",+542614310810,+54 261 431-0810,1006.7327686950061,-32.8938219,-68.8296553
fWn7wVYvO8z5QM57-hnF7A,cantina-la-rambla-mendoza,Cantina la Rambla,,False,https://www.yelp.com/biz/cantina-la-rambla-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'spanish', 'title': 'Spanish'}]",5.0,"{'latitude': -32.8870267680078, 'longitude': -68.8369205966592}",[],$$,"{'address1': 'San Juan 1436', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['San Juan 1436', '5500 Mendoza', 'Argentina']}",+542614293216,+54 261 429-3216,1015.4279411185172,-32.8938219,-68.8296553
